institution,region,institution_size,avg_salary,regional_salary,age,gender,tenure_years,performance_grade,workload_level,flexible_work,quarter,overtime_hours,vacation_usage_rate,commute_time,burnout_risk_score,burnout_risk_level,quit_probability,expected_total_tenure
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,37,F,7,A,medium,N,2024Q4,2,0.78,39,25,low,0.27,15
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,31,F,9,B,medium,N,2024Q3,17,0.53,17,47,medium,0.36,14
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,29,F,4,C,low,Y,2024Q2,3,0.89,12,0,low,0.27,11
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,44,M,6,B,low,Y,2024Q4,4,0.87,15,0,low,0.17,15
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,27,F,5,B,medium,N,2024Q4,13,0.42,32,35,medium,0.34,10
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,32,F,8,A,medium,Y,2024Q1,2,0.78,24,15,low,0.17,19
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,47,M,8,C,medium,N,2024Q4,14,0.69,40,25,low,0.42,14
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,45,F,1,B,medium,N,2024Q1,16,0.59,19,47,medium,0.48,6
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,46,M,4,C,medium,N,2024Q1,12,0.85,35,25,low,0.42,10
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,37,F,4,B,medium,Y,2024Q1,12,0.7,29,15,low,0.22,11
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,47,M,7,B,medium,N,2024Q1,12,0.59,17,35,medium,0.34,12
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,37,M,1,B,medium,Y,2024Q3,15,0.62,45,27,low,0.36,8
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,38,M,1,B,high,N,2024Q3,33,0.47,25,80,high,0.61,2
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,34,F,3,B,low,N,2024Q2,3,0.95,34,10,low,0.27,9
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,52,M,3,B,medium,N,2024Q4,11,0.74,29,25,low,0.32,9
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,24,M,2,B,medium,Y,2024Q2,4,0.66,19,15,low,0.34,9
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,47,M,5,A,medium,Y,2024Q1,11,0.41,32,25,low,0.19,16
사립학교교직원연금공단,전라남도,254.0,67437.0,61726.15,48,F,2,B,medium,N,2024Q1,18,0.59,19,47,medium,0.48,7
산업연구원,세종특별자치시,206.0,77484.0,74098.52,42,M,3,A,medium,Y,2024Q3,4,0.93,21,15,low,0.17,14
산업연구원,세종특별자치시,206.0,77484.0,74098.52,46,M,0,B,low,N,2024Q4,6,0.65,37,10,low,0.39,6
산업연구원,세종특별자치시,206.0,77484.0,74098.52,27,M,5,B,high,N,2024Q1,26,0.52,43,75,high,0.49,6
산업연구원,세종특별자치시,206.0,77484.0,74098.52,43,F,4,B,high,Y,2024Q4,21,0.53,36,52,medium,0.36,8
산업연구원,세종특별자치시,206.0,77484.0,74098.52,45,M,4,C,medium,Y,2024Q1,18,0.67,38,27,low,0.34,11
산업연구원,세종특별자치시,206.0,77484.0,74098.52,59,F,10,B,high,N,2024Q4,14,0.43,37,50,medium,0.36,13
산업연구원,세종특별자치시,206.0,77484.0,74098.52,32,M,7,B,medium,N,2024Q1,9,0.71,39,25,low,0.32,13
산업연구원,세종특별자치시,206.0,77484.0,74098.52,49,M,12,B,low,N,2024Q3,2,0.93,48,10,low,0.19,20
산업연구원,세종특별자치시,206.0,77484.0,74098.52,26,M,4,B,high,Y,2024Q1,27,0.45,21,65,high,0.39,6
산업연구원,세종특별자치시,206.0,77484.0,74098.52,47,M,9,B,high,N,2024Q2,20,0.67,23,52,medium,0.44,12
산업연구원,세종특별자치시,206.0,77484.0,74098.52,56,F,10,A,medium,N,2024Q3,18,0.52,31,47,medium,0.23,17
산업연구원,세종특별자치시,206.0,77484.0,74098.52,49,M,1,C,low,Y,2024Q3,1,0.93,27,0,low,0.39,8
산업연구원,세종특별자치시,206.0,77484.0,74098.52,35,F,8,A,medium,N,2024Q2,12,0.54,21,35,medium,0.29,15
산업연구원,세종특별자치시,206.0,77484.0,74098.52,30,M,2,B,low,N,2024Q2,2,0.9,19,10,low,0.39,8
산업연구원,세종특별자치시,206.0,77484.0,74098.52,32,M,9,C,medium,Y,2024Q3,12,0.71,24,15,low,0.32,16
산업연구원,세종특별자치시,206.0,77484.0,74098.52,36,M,4,B,medium,Y,2024Q2,9,0.49,21,25,low,0.24,11
산업연구원,세종특별자치시,206.0,77484.0,74098.52,39,M,1,B,low,N,2024Q2,3,0.66,40,10,low,0.39,7
산업연구원,세종특별자치시,206.0,77484.0,74098.52,30,F,7,B,medium,N,2024Q3,16,0.59,11,47,medium,0.36,12
산업연구원,세종특별자치시,206.0,77484.0,74098.52,39,M,4,B,low,N,2024Q3,4,0.71,32,10,low,0.27,10
산업연구원,세종특별자치시,206.0,77484.0,74098.52,27,M,5,B,low,Y,2024Q3,2,0.82,23,0,low,0.17,14
산업연구원,세종특별자치시,206.0,77484.0,74098.52,25,M,2,B,medium,Y,2024Q2,9,0.85,47,15,low,0.34,9
산업연구원,세종특별자치시,206.0,77484.0,74098.52,41,F,4,C,medium,Y,2024Q2,14,0.88,21,15,low,0.32,11
산업연구원,세종특별자치시,206.0,77484.0,74098.52,45,M,2,B,low,Y,2024Q3,0,0.81,28,0,low,0.29,9
산업연구원,세종특별자치시,206.0,77484.0,74098.52,38,M,1,B,medium,Y,2024Q1,15,0.95,24,27,low,0.36,8
산업연구원,세종특별자치시,206.0,77484.0,74098.52,34,M,8,B,medium,N,2024Q2,14,0.55,33,35,medium,0.34,13
산업연구원,세종특별자치시,206.0,77484.0,74098.52,42,M,8,B,medium,Y,2024Q3,15,0.67,36,27,low,0.24,15
산업연구원,세종특별자치시,206.0,77484.0,74098.52,50,M,14,A,low,Y,2024Q4,0,0.95,26,0,low,0.04,25
산업연구원,세종특별자치시,206.0,77484.0,74098.52,29,M,4,A,high,N,2024Q2,27,0.49,38,75,high,0.44,7
산업연구원,세종특별자치시,206.0,77484.0,74098.52,31,M,0,A,high,N,2024Q1,25,0.43,17,80,high,0.56,3
산업연구원,세종특별자치시,206.0,77484.0,74098.52,38,F,6,B,medium,N,2024Q1,12,0.68,34,25,low,0.32,12
새만금개발공사,전라북도,107.0,76789.0,72399.67,24,M,2,B,medium,N,2024Q4,10,0.6,29,25,low,0.44,8
새만금개발공사,전라북도,107.0,76789.0,72399.67,36,M,1,B,low,N,2024Q1,7,0.93,33,10,low,0.39,7
새만금개발공사,전라북도,107.0,76789.0,72399.67,49,M,4,A,low,Y,2024Q2,1,0.89,24,0,low,0.12,15
새만금개발공사,전라북도,107.0,76789.0,72399.67,23,F,1,B,low,Y,2024Q1,2,0.86,41,0,low,0.29,8
새만금개발공사,전라북도,107.0,76789.0,72399.67,29,F,6,B,high,N,2024Q4,28,0.36,37,85,high,0.52,7
새만금개발공사,전라북도,107.0,76789.0,72399.67,31,M,3,A,medium,N,2024Q2,19,0.6,38,37,medium,0.29,10
새만금개발공사,전라북도,107.0,76789.0,72399.67,59,F,6,B,low,N,2024Q1,7,0.7,33,10,low,0.27,12
새만금개발공사,전라북도,107.0,76789.0,72399.67,36,F,6,B,medium,Y,2024Q4,5,0.58,22,25,low,0.24,13
새만금개발공사,전라북도,107.0,76789.0,72399.67,31,M,7,C,medium,N,2024Q1,14,0.7,32,25,low,0.42,13
새만금개발공사,전라북도,107.0,76789.0,72399.67,49,M,8,B,medium,Y,2024Q2,7,0.73,30,15,low,0.22,15
새만금개발공사,전라북도,107.0,76789.0,72399.67,29,M,6,B,high,Y,2024Q1,26,0.43,44,65,high,0.39,8
새만금개발공사,전라북도,107.0,76789.0,72399.67,33,M,5,B,medium,Y,2024Q3,10,0.67,16,15,low,0.22,12
새만금개발공사,전라북도,107.0,76789.0,72399.67,57,M,8,B,medium,Y,2024Q4,10,0.87,10,15,low,0.22,15
새만금개발공사,전라북도,107.0,76789.0,72399.67,24,F,2,B,medium,Y,2024Q4,12,0.66,30,15,low,0.34,9
새만금개발공사,전라북도,107.0,76789.0,72399.67,31,M,7,B,medium,N,2024Q3,11,0.72,52,30,low,0.32,13
새만금개발공사,전라북도,107.0,76789.0,72399.67,36,F,3,C,medium,N,2024Q3,10,0.56,37,35,medium,0.44,8
새만금개발공사,전라북도,107.0,76789.0,72399.67,25,F,3,B,medium,Y,2024Q3,8,0.84,41,15,low,0.22,10
새만금개발공사,전라북도,107.0,76789.0,72399.67,49,M,3,B,medium,N,2024Q1,12,0.7,42,25,low,0.32,9
새만금개발공사,전라북도,107.0,76789.0,72399.67,46,M,17,B,medium,Y,2024Q3,14,0.8,35,15,low,0.14,26
새만금개발공사,전라북도,107.0,76789.0,72399.67,41,M,6,C,high,N,2024Q4,25,0.41,29,75,high,0.59,7
새만금개발공사,전라북도,107.0,76789.0,72399.67,38,M,6,B,medium,Y,2024Q2,14,0.93,39,15,low,0.22,13
새만금개발공사,전라북도,107.0,76789.0,72399.67,41,M,3,A,low,N,2024Q2,3,0.96,12,10,low,0.22,11
새만금개발공사,전라북도,107.0,76789.0,72399.67,25,M,3,B,low,N,2024Q4,3,0.71,34,10,low,0.27,9
새만금개발공사,전라북도,107.0,76789.0,72399.67,33,M,4,B,medium,N,2024Q2,9,0.64,27,25,low,0.32,10
새만금개발공사,전라북도,107.0,76789.0,72399.67,44,M,7,B,high,Y,2024Q4,20,0.31,42,62,medium,0.39,11
새만금개발공사,전라북도,107.0,76789.0,72399.67,25,M,3,B,medium,N,2024Q3,22,0.51,17,47,medium,0.36,8
새만금개발공사,전라북도,107.0,76789.0,72399.67,30,M,8,B,low,Y,2024Q1,0,0.88,17,0,low,0.17,17
새만금개발공사,전라북도,107.0,76789.0,72399.67,42,F,7,B,medium,N,2024Q2,13,0.67,30,25,low,0.32,13
새만금개발공사,전라북도,107.0,76789.0,72399.67,47,F,13,B,medium,Y,2024Q3,8,0.64,36,15,low,0.14,22
새만금개발공사,전라북도,107.0,76789.0,72399.67,37,F,2,B,medium,Y,2024Q4,11,0.8,29,15,low,0.34,9
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,37,F,7,C,low,Y,2024Q4,3,0.83,41,0,low,0.27,14
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,31,M,2,C,low,Y,2024Q4,0,0.98,90,10,low,0.41,9
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,35,M,4,B,low,Y,2024Q4,0,0.83,39,0,low,0.17,13
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,43,M,5,C,medium,Y,2024Q3,12,0.84,59,20,low,0.32,12
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,43,F,9,B,medium,N,2024Q3,8,0.75,59,30,low,0.32,15
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,48,F,2,B,low,N,2024Q3,2,0.84,54,15,low,0.39,8
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,36,F,5,B,low,N,2024Q4,2,0.8,71,20,low,0.29,11
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,36,M,8,B,medium,Y,2024Q3,6,0.87,59,20,low,0.22,15
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,55,F,5,B,medium,Y,2024Q4,6,0.75,85,25,low,0.24,12
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,28,M,2,C,medium,N,2024Q3,13,0.64,45,25,low,0.54,8
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,45,F,9,B,low,N,2024Q3,3,0.88,74,20,low,0.29,15
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,37,M,5,B,medium,Y,2024Q4,7,0.6,80,35,medium,0.26,11
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,47,F,2,B,low,Y,2024Q4,0,0.86,107,10,low,0.31,9
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,41,M,3,B,high,Y,2024Q1,14,0.63,61,35,medium,0.32,7
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,37,M,2,A,high,Y,2024Q2,19,0.43,45,52,medium,0.43,8
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,44,F,8,A,medium,N,2024Q4,14,0.59,72,45,medium,0.31,15
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,26,M,4,B,medium,N,2024Q1,19,0.4,42,57,medium,0.39,9
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,40,M,5,C,medium,N,2024Q4,11,0.58,69,40,medium,0.44,10
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,28,F,6,B,medium,N,2024Q3,7,0.72,53,30,low,0.32,12
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,40,M,4,B,medium,N,2024Q1,8,0.77,48,25,low,0.32,10
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,34,M,8,B,medium,N,2024Q3,5,0.69,51,30,low,0.32,14
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,50,M,2,B,medium,N,2024Q1,7,0.69,73,35,medium,0.46,7
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,40,M,5,C,medium,Y,2024Q3,11,0.84,45,15,low,0.32,12
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,48,F,3,C,low,N,2024Q3,3,0.69,82,20,low,0.39,9
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,38,F,6,B,high,N,2024Q3,22,0.36,22,72,high,0.49,7
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,56,M,3,A,medium,N,2024Q3,8,0.58,22,35,medium,0.29,10
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,28,M,2,B,medium,N,2024Q3,20,0.71,62,42,medium,0.46,7
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,59,M,7,B,medium,N,2024Q1,15,0.56,82,57,medium,0.38,12
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,32,M,10,C,low,N,2024Q2,7,0.63,68,15,low,0.29,16
서민금융진흥원,서울특별시,349.0,68063.0,67762.94,53,M,3,B,medium,N,2024Q4,11,0.6,39,25,low,0.32,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,50,M,3,C,medium,N,2024Q3,7,0.68,63,30,low,0.42,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,26,F,4,A,medium,Y,2024Q1,10,0.58,41,25,low,0.19,15
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,39,F,2,B,medium,Y,2024Q1,5,0.67,48,15,low,0.34,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,31,F,4,B,medium,N,2024Q4,6,0.78,61,30,low,0.32,10
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,42,M,3,B,medium,N,2024Q3,7,0.76,32,25,low,0.32,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,26,F,4,A,high,Y,2024Q2,39,0.41,45,65,high,0.34,8
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,36,M,7,B,medium,N,2024Q1,19,0.63,47,37,medium,0.34,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,30,F,2,B,low,Y,2024Q1,4,0.83,62,5,low,0.29,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,30,F,2,A,high,N,2024Q4,15,0.35,56,77,high,0.56,5
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,33,F,4,A,medium,N,2024Q2,13,0.55,48,35,medium,0.29,11
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,43,M,17,A,high,Y,2024Q4,25,0.44,42,65,high,0.26,21
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,54,M,3,B,low,N,2024Q1,3,0.87,68,15,low,0.27,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,43,M,5,B,medium,Y,2024Q4,13,0.76,54,20,low,0.22,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,22,F,0,A,medium,N,2024Q4,10,0.74,46,25,low,0.39,8
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,35,F,10,A,medium,N,2024Q2,9,0.76,54,30,low,0.19,20
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,30,M,3,B,medium,N,2024Q2,15,0.8,71,47,medium,0.36,8
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,43,M,4,B,medium,Y,2024Q1,7,0.65,73,25,low,0.24,11
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,37,M,5,B,medium,Y,2024Q3,7,0.66,56,20,low,0.22,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,57,F,5,B,medium,Y,2024Q2,15,0.83,65,32,low,0.24,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,30,F,3,B,medium,Y,2024Q1,6,0.84,40,15,low,0.22,10
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,45,F,2,A,medium,N,2024Q1,7,0.6,61,30,low,0.39,10
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,34,M,12,B,high,N,2024Q1,27,0.41,52,80,high,0.41,13
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,42,F,13,B,low,Y,2024Q1,3,0.82,88,10,low,0.11,22
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,42,M,5,B,high,Y,2024Q2,15,0.4,68,67,high,0.39,7
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,37,M,0,A,medium,Y,2024Q3,9,0.66,33,15,low,0.29,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,49,M,5,B,high,Y,2024Q2,18,0.51,59,57,medium,0.36,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,35,F,0,B,high,Y,2024Q3,9,0.43,66,50,medium,0.46,4
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,46,F,5,A,medium,Y,2024Q2,7,0.79,61,20,low,0.17,16
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,34,F,0,A,medium,N,2024Q4,12,0.84,50,30,low,0.39,8
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,22,F,0,A,medium,Y,2024Q4,10,0.7,54,20,low,0.29,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,37,F,5,B,low,Y,2024Q4,2,0.79,45,0,low,0.17,14
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,32,M,8,B,medium,Y,2024Q4,9,0.66,42,15,low,0.22,15
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,30,F,4,A,medium,N,2024Q2,7,0.75,37,25,low,0.27,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,33,M,3,B,medium,N,2024Q2,16,0.62,61,42,medium,0.34,8
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,46,M,5,B,low,N,2024Q2,3,0.8,71,20,low,0.29,11
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,42,F,5,B,high,N,2024Q3,21,0.15,92,82,high,0.51,6
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,22,M,0,C,medium,Y,2024Q4,8,0.6,44,15,low,0.44,7
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,43,F,3,C,low,N,2024Q2,3,0.93,36,10,low,0.37,9
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,49,F,7,B,medium,N,2024Q4,11,0.87,39,25,low,0.32,13
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,37,M,1,B,medium,N,2024Q4,16,0.61,49,37,medium,0.46,6
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,34,M,11,B,low,N,2024Q1,2,0.82,69,15,low,0.19,19
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,46,M,8,B,medium,N,2024Q2,18,0.47,68,52,medium,0.36,13
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,40,F,3,B,low,Y,2024Q3,1,1.0,63,5,low,0.17,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,41,F,6,B,medium,N,2024Q3,12,0.64,64,30,low,0.32,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,44,M,6,B,medium,N,2024Q4,19,0.66,48,37,medium,0.34,11
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,56,F,6,B,low,N,2024Q4,3,0.92,65,15,low,0.27,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,32,M,10,C,high,N,2024Q2,27,0.42,51,80,high,0.51,11
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,39,M,6,B,medium,Y,2024Q2,15,0.59,69,42,medium,0.26,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,29,M,2,B,high,Y,2024Q1,17,0.42,61,57,medium,0.48,6
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,31,M,9,B,medium,N,2024Q2,16,0.76,67,42,medium,0.34,14
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,45,F,5,B,low,N,2024Q3,0,0.74,57,15,low,0.27,11
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,35,M,5,B,low,Y,2024Q2,0,1.0,90,10,low,0.19,14
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,30,M,8,C,medium,N,2024Q3,3,0.71,30,25,low,0.42,14
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,24,F,2,A,medium,N,2024Q2,14,0.62,51,30,low,0.39,10
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,35,M,4,B,medium,N,2024Q2,1,0.62,43,25,low,0.32,10
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,40,M,6,A,medium,N,2024Q3,15,0.55,41,47,medium,0.31,13
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,28,M,3,B,medium,N,2024Q4,20,0.66,41,37,medium,0.34,8
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,46,M,8,B,low,N,2024Q4,1,0.88,80,20,low,0.29,14
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,57,M,6,C,high,Y,2024Q2,21,0.39,70,72,high,0.51,8
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,24,F,2,B,medium,N,2024Q3,14,0.72,54,30,low,0.44,8
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,39,F,11,B,medium,N,2024Q4,10,0.59,75,45,medium,0.28,16
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,42,M,6,C,medium,Y,2024Q2,9,0.78,78,25,low,0.34,13
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,31,M,9,A,medium,N,2024Q3,14,0.56,61,40,medium,0.29,16
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,30,M,8,A,medium,N,2024Q4,8,0.54,53,40,medium,0.29,15
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,25,M,3,A,low,Y,2024Q3,1,0.8,57,5,low,0.12,14
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,26,M,4,A,low,N,2024Q1,3,0.76,61,15,low,0.22,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,38,F,8,B,medium,Y,2024Q1,10,1.0,32,15,low,0.22,15
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,32,M,10,A,medium,Y,2024Q2,12,0.57,50,30,low,0.11,21
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,42,M,3,A,low,N,2024Q1,3,0.78,50,15,low,0.22,11
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,35,M,0,B,medium,Y,2024Q1,8,0.59,39,25,low,0.36,7
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,26,M,2,A,high,N,2024Q4,20,0.43,36,62,medium,0.53,7
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,23,M,1,B,medium,N,2024Q4,11,0.69,54,30,low,0.44,7
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,33,F,7,B,medium,N,2024Q3,16,0.76,57,42,medium,0.34,12
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,27,F,5,C,medium,N,2024Q2,16,0.7,91,47,medium,0.46,10
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,26,M,4,B,medium,Y,2024Q3,11,0.71,87,25,low,0.24,11
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,30,F,2,B,high,N,2024Q3,7,0.7,20,40,medium,0.54,5
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,57,M,9,C,medium,N,2024Q2,5,0.57,41,35,medium,0.44,14
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,43,M,1,C,high,N,2024Q3,20,0.42,45,67,high,0.68,2
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,33,M,8,B,medium,N,2024Q4,9,0.76,77,35,medium,0.34,13
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,22,F,0,B,medium,N,2024Q4,10,0.51,40,35,medium,0.46,5
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,40,F,1,A,medium,Y,2024Q3,10,0.71,65,20,low,0.29,10
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,22,M,0,B,medium,N,2024Q1,22,0.54,60,52,medium,0.48,5
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,39,M,0,B,medium,Y,2024Q1,12,0.78,75,25,low,0.36,7
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,31,F,8,B,medium,Y,2024Q2,12,0.72,48,15,low,0.22,15
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,45,M,3,B,high,N,2024Q2,16,0.43,62,67,high,0.46,4
서울대학교병원,서울특별시,8495.0,78634.0,68010.8,39,M,6,A,high,N,2024Q1,24,0.57,36,62,medium,0.41,11
